번호	상호	영업표지	대표자	등록번호	최초등록일	업종
5476	행운마을	행복아래행운마을	김회곤	20241049	2024.07.30	한식
5475	행복청국장보리밥	행복청국장보리밥	김교옥, 오재원	20241051	2024.07.30	한식
5474	우와	우와	한정우	20181136	2018.11.08	기타 외식
5473	화안(주)	브이스파블랑	이명희	20241047	2024.07.30	이미용
5472	고기홀릭김치본색	혼밥대가	이민정	20241048	2024.07.30	한식
5471	(주)르하임아나덴	아나덴태닝	김봉우	20213732	2021.11.02	이미용
5470	(주)돼지곱닭	돼지곱닭	주은경	20220142	2022.02.22	한식
5469	(주)웰빙코리아	신사냉삼촌	허관행	20241046	2024.07.30	기타 서비스
5468	대천한방통닭	대천한방통닭	변보련	20230531	2023.04.12	치킨
5467	더밀	더밀데이	한경은	20220431	2022.05.19	서양식
5466	(주)폴스타파트너스	다채	박수정	20140081	2014.01.29	기타 외식
5465	(주)폴스타파트너스	더돈까스(the돈까스)	박수정	20140080	2014.01.29	기타 외식
5464	(주)삼인조푸드	참숯 삼인조	송지환	20210167	2021.01.21	한식
5463	(주)나무기획	캐롤커피	박성원	20212106	2021.09.09	커피
5462	(주)엠디푸드시스템	막창도둑	김병철	20151228	2015.12.17	기타 외식
5461	(주)씨에스	조선CH.S치킨	송승권	20080400017	2008.07.30	치킨
5460	(주)조선대가	조선불고기밀면	김동준	20220295	2022.04.06	한식
5459	이센스	감동카페	최해필	20212594	2021.10.12	음료 (커피 외)
5458	이센스	디저트일구	최해필	20212598	2021.10.12	기타 외식
5457	이센스	감동창고	최해필	20212592	2021.10.12	기타도소매
5456	이센스	열정시대	최해필	20212593	2021.10.12	주점
5455	㈜태영푸드코리아	2in샤브	권태동	20190302	2019.04.08	일식
5454	(주)엘앤케이푸드	몬안베띠	임지훈	20221363	2022.12.09	기타 외국식
5453	토가돈	토가돈	양명애	20221245	2022.11.21	한식
5452	바리코퍼레이션(주)	라이트바겐	오경담	20213413	2021.10.27	기타 서비스
5451	든든피플(주)(dendenpeopleCo.,Ltd.)	든든한파출부	이화정, 김미정	20210484	2021.02.22	인력 파견
5450	푸드올(주)	푸드올	명노신	20212974	2021.10.21	기타도소매
5449	(주)티에이	타타스베이글	조금봉	20220797	2022.08.09	제과제빵
5448	(주)하이파이브	하이오커피	이채일	20211005	2021.04.09	커피
5447	(주)티제이테크니션	비룸스튜디오(BROOM STUDIO)	이준혁, 이태훈	20211693	2021.07.29	기타 서비스
5446	브랜뉴(주)	김바라김밥	조민희, 안시연	20230138	2023.01.30	분식
5445	(주)엘케이누들	란콰이펑누들	김동성	20213821	2021.11.02	중식
5444	(주)신사컴퍼니	백삼도	한정민	20240092	2024.01.16	한식
5443	(주)엠지에이치	뚱삼이와 대삼이	송준욱	20150944	2015.10.05	한식
5442	(주)라이옥푸드	라이옥베트남쌀국수	문건우	20220660	2022.07.13	기타 외국식
5441	다승푸드	밥은화	양호승	20190572	2019.06.18	한식
5440	(주)아이비그룹	아이비키즈스포츠	김광식	20171356	2017.11.27	기타 교육
5439	(주)미래다움	MBC아카데미요양보호사교육원	천애리,백승재	20231685	2023.11.18	기타 교육
5438	(주)올바릇	올바릇	지춘근	20231766	2023.11.30	한식
5437	(주)환공어묵베이커리	환공어묵베이커리	윤나라 고경진	20150871	2015.09.17	기타 외식
5436	(주)동동에프엔씨	치박스	임호준	20215734	2021.11.18	치킨
5435	(주)동동에프엔씨	팔당육칼동동국수	임호준	20215736	2021.11.18	한식
5434	(주)종로아카데미	종로학원하늘교육	임성호,한장희,최진영	20080100424	2008.09.01	교육 (교과)
5433	(주)와이더잇	잇또라멘	박정환	20180394	2008.09.01	기타도소매
5432	(주)스마트핏	두써킷	김경아	20220469	2022.06.02	스포츠 관련
5431	(주)종로아카데미	종로학원	한장희,임성호,최진영	20090100594	2022.06.02	교육 (교과)
5430	(주)팩토리프리미어	공장1188	한승우	20221417	2022.12.22	의류 / 패션
5429	케이사이공	K420	한대희	20220822	2022.08.12	기타 외식
5428	달달상자	달달상자	유광훈	20190371	2019.04.19	기타도소매
5427	(주)빛가람에프앤비	궁민정음	차재환	20230059	2023.01.12	기타 외식
5426	(주)위드윈푸드시스템	빅찹핫도그	위한별	20210201	2021.01.22	패스트푸드
5425	(주)수봉에프에스	룸비	이수인	20200386	2020.03.18	주점
5424	(주)에브리커피	Every Coffee(에브리커피)	최유라	20214777	2021.11.12	커피
5423	(주)진원푸드	진원 소우	장진철, 장원종	20190272	2019.04.02	한식
5422	빅그램커피베이커리	청담김치찜	김병찬	20220333	2022.04.25	한식
5421	(주)오복푸드	오복미역	최보규	20160153	2016.02.18	한식
5420	(주)브랜딩컴퍼니	비결카페	이영복, 김관오	20212749	2021.10.14	커피
5419	(주)브랜딩컴퍼니	비결치킨	이영복, 김관오	20212748	2021.10.14	치킨
5418	(주)브랜딩컴퍼니	비결주점	이영복, 김관오	20212750	2021.10.14	주점
5417	(주)브랜딩컴퍼니	비결족발	이영복, 김관오	20212751	2021.10.14	한식
5416	(주)브랜딩컴퍼니	비결고기	이영복, 김관오	20212753	2021.10.14	한식
5415	(주)피엔제이	박준뷰티랩(박준미장)	임승애	20080100346	2008.08.22	이미용
5414	(주)빛가람에프앤비	빛가람국밥	차재환	20141253	2014.12.23	기타 외식
5413	주)돌우물	쓰촨두보마라탕	임정환	20240012	2024.01.03	중식
5412	(주)돌우물	제육집막내아들	임정환	20231656	2023.11.14	한식
5411	(주)돌우물	전지적밥상시점	임정환	20231499	2023.10.16	한식
5410	(주)돌우물	퐁치커피익스프레스	임정환	20221261	2022.11.23	커피
5409	(주)돌우물	지랄냉면	임정환	20220181	2022.03.04	한식
5408	(주)돌우물	와드커피(WAD COFFEE)	임정환	20214138	2021.11.05	커피
5407	(주)돌우물	쌍팔반점	임정환	20211828	2021.08.10	중식
5406	(주)청해신	청해신작살아구해물찜	이찬영	20240021	2024.01.02	한식
5405	(주)청해신	푸른바다찜탕	이찬영	20230396	2023.03.14	한식
5404	(주)청해신	묵향	이찬영	20220928	2022.09.07	한식
5403	(주)제이더블유푸드컴퍼니	백정밥상	정지원	20241040	2024.07.29	한식
5402	여왕떡볶이	여왕떡볶이	강수화	20241041	2024.07.29	분식
5401	오늘부터코딩	오늘부터코딩	이우주	20241038	2024.07.29	기타 교육
5400	(주)르하임아나덴	아나덴뷰티아카데미	김봉우	20214074	2021.11.04	기타 서비스
5399	(주)르하임아나덴	아나덴뷰티	김봉우	20213730	2021.11.02	기타도소매
5398	(주)애요스	파슷타애요	육지현	20241033	2024.07.29	서양식
5397	삼미화로	삼미화로	이우영	20241034	2024.07.29	한식
5396	(주)삼청동	슈퍼브카페	임한경	20212187	2021.09.15	커피
5395	(주)오메가포인트	루트원	이충기, 한정규	20140095	2014.02.04	기타 교육
5394	밀바라기	밀바라기	김성란	20221350	2022.12.09	분식
5393	(주)오메가포인트	시매쓰	이충기, 한정규	20080100288	2008.08.14	기타 교육
5392	(주)히페리온	폴인기구필라테스&PT	안서우	20200147	2020.01.31	스포츠 관련
5391	메리수인	메리수인	최수경	20200422	2020.03.25	의류 / 패션
5390	(주)제주소나이	괸당집	오용진	20201340	2020.10.13	한식
5389	(주)삼청동	삼청동샤브	임한경	20201135	2020.09.07	한식
5388	㈜커먼스	앵떡볶이	홍준표	20210984	2021.04.08	분식
5387	(주)커피사피엔스	커피사피엔스	정세현	20171478	2017.12.14	커피
5386	(주)플랜펙트	폴라 스튜디오	김상윤, 장현수	20214168	2021.11.05	기타 서비스
5385	(주)맥주의전설	맥주의전설	윤오성	20201418	2020.10.26	주점
5384	(주)띤띤	띤띤	이돈희	20190584	2019.06.20	기타 외국식
5383	도갈비	도갈비	고준호	20240071	2024.01.12	한식
5382	(주)셀디	셀디(SELDY)	한현희	20180538	2018.05.28	기타 서비스
5381	케이앤씨푸드	곽두팔씨함흥냉면	천홍미	20221243	2022.11.21	한식
5380	밸라다부산본점	밸라다(BELLADA)	박준영	20210722	2021.03.15	커피
5379	막돼고	막돼고	이명진,이화정	20231914	2023.12.29	한식
5378	상구푸드	상구네솥뚜껑삼겹살	정부석	20231110	2023.08.02	한식
5377	(주)우브라더스	육연사	장성현	20220400	2022.05.11	한식
5376	대경식품	용가마순대	염종록	20211204	2021.05.18	한식
5375	(주)에듀프라임	어드벤처피아노	이성일	20110100158	2011.05.17	기타 서비스
5374	(주)에듀프라임	노래하는크레용	이성일	20200758	2020.06.22	유아관련
5373	(주)투빅	투빅커피(TOOBIG COFFEE)	김지혜	20230612	2023.04.28	커피
5372	(주)공일에프앤비	오공일	박예슬	20240498	2024.04.02	한식
5371	(주)푸드지니어스	짱닭치킨	권석영	20110100528	2011.11.07	치킨
5370	(주)솔푸드	아띠몽	허성아	20100100323	2010.07.12	패스트푸드
5369	에이치알심리상담프랜차이즈	HR인(에이치알인)	허린, 신행진	20191198	2019.11.18	기타 서비스
5368	(주)해피존에프앤비	치폴레옹	정충호	20171541	2017.12.19	기타 외식
5367	(주)핫넥스트	옆집떡볶이	정우석	20201201	2020.09.17	분식
5366	대흥유통	토닭토닭양념치킨	김진구	20190573	2019.06.18	치킨
5365	(주)더컴바인코리아	챌린지스터디카페	이욱	20210403	2021.02.10	기타 서비스
5364	(주)더컴바인코리아	옥토넛풀키즈카페	이욱	20240382	2024.03.12	기타 서비스
5363	(주)더컴바인코리아	옥토넛 테마파크	이욱	20221467	2022.12.28	기타 서비스
5362	(주)더컴바인코리아	옥토넛 키즈풀	이욱	20212428	2021.09.30	기타 서비스
5361	(주)더컴바인코리아	브리앙뜨 워터키즈룸	이욱	20212426	2021.09.30	기타 서비스
5360	(주)청담패밀리	청담딜리버리	전제현	20231700	2023.11.21	기타 외식
5359	(주)메타에듀	메타 펄스 META PEARLS	주재현	20212731	2021.10.14	교육 (외국어)
5358	(주)케이엠제이코리아	김미자당진아구동태찜탕	조강희	20171256	2017.11.01	한식
5357	(주)기영에프앤비	데일리버거	강인규	20213278	2021.10.25	패스트푸드
5356	(주)기영에프앤비	데일리김밥	강인규	20213285	2021.10.25	분식
5355	(주)기영에프앤비	데일리브레드	강인규	20213268	2021.10.25	제과제빵
5354	(주)기영에프앤비	데일리라이스	강인규	20213269	2021.10.25	한식
5353	(주)기영에프앤비	데일리미트	강인규	20213277	2021.10.25	한식
5352	(주)기영에프앤비	데일리반점	강인규	20213279	2021.10.25	중식
5351	(주)기영에프앤비	데일리치킨	강인규	20213281	2021.10.25	치킨
5350	(자)징기스칸	징기스칸치킨	김현동	20100500010	2010.02.04	치킨
5349	(주)다채원	토마토도시락	이의연	20100100165	2010.04.07	기타 외식
5348	(주)보감에프앤씨	월남보감	박병준	20240295	2024.02.23	기타 외국식
5347	(주)명륜당	명륜당제과	도선애, 이종근	20212456	2021.10.06	제과제빵
5346	(주)명륜당	명륜호프	도선애, 이종근	20212443	2021.10.06	주점
5345	(주)명륜당	명륜분식	도선애, 이종근	20212449	2021.10.06	분식
5344	(주)명륜당	개수리민물장어막국수	도선애, 이종근	20212108	2021.09.08	한식
5343	(주)명륜당	청담물갈비	도선애, 이종근	20211104	2021.04.27	한식
5342	(주)명륜당	명륜정육식당	도선애, 이종근	20210254	2021.01.28	한식
5341	(주)명륜당	신당분식	도선애, 이종근	20210927	2021.03.29	분식
5340	(주)명륜당	팔팔인생해장	도선애, 이종근	20210099	2021.01.14	한식
5339	(주)명륜당	명륜반점	도선애, 이종근	20212458	2021.10.06	중식
5338	(주)명륜당	명륜스시	도선애, 이종근	20212459	2021.10.06	일식
5337	(주)명륜당	명륜스테이크	도선애, 이종근	20212460	2021.10.06	서양식
5336	(주)명륜당	명륜하노이	도선애, 이종근	20212451	2021.10.06	기타 외국식
5335	(주)명륜당	명륜피자	도선애, 이종근	20212452	2021.10.06	피자
5334	(주)명륜당	명륜커피	도선애, 이종근	20212442	2021.10.06	커피
5333	(주)명륜당	명륜쥬스	도선애, 이종근	20212455	2021.10.06	음료 (커피 외)
5332	(주)명륜당	명륜아이스크림	도선애, 이종근	20212461	2021.10.06	아이스크림/빙수
5331	(주)명륜당	메타버거(METABURGER)	도선애, 이종근	20212462	2021.10.06	패스트푸드
5330	(주)라바게트	라바게트	강성아	20221406	2022.12.21	커피
5329	(주)씨피알프로젝트	더담덮밥	김민수	20220555	2022.06.20	한식
5328	애플리아(유)	소담은	조현진	20241023	2024.07.26	한식
5327	신짜오	신짜오	허재흠	20241026	2024.07.26	기타 외국식
5326	커플티(COFFLTEA)	커플티(COFFLTEA)	박진하	20241028	2024.07.26	커피
5325	덕미리흑염소전문	덕미리흑염소전문	JIN GUOSONG(김국송), CHE GUIYU	20241032	2024.07.26	한식
5324	(주)르하임아나덴	아나덴다이어트케어	김봉우	20214075	2021.11.04	기타도소매
5323	피부희망코스메틱뷰티인재양성교육센터피부희망에스테틱	뷰티인재양성교육센터	정지연	20241025	2024.07.26	이미용
5322	치킨어때	치킨어때?	이재만	20241022	2024.07.26	치킨
5321	텅스테이지	카페텅(Cafe Tung)	송영근	20213675	2021.11.01	커피
5320	(주)앤씨에프앤비	국밥부심	강기태	20240538	2024.04.11	기타 외식
5319	(주)윌앤컴퍼니	아메리칸에그샌드	최보경	20190715	2019.07.22	기타 외식
5318	길F&D	동양맥주	남길진	20240595	2024.04.24	주점
5317	(주)헥사곤무역산업	틸다그린(TildaGreen)	양승혁	20230078	2023.01.17	기타도소매
5316	(주)헥사곤무역산업	틸다블루(TildaBlue)	양승혁	20230077	2023.01.17	기타도소매
5315	(주)고대에듀	9마스터(나인마스터)	김두진	20212590	2021.10.12	교육 (외국어)
5314	(주)고대에듀	월대치(walldaechi)	김두진	20212589	2021.10.12	교육 (외국어)
5313	달콤한아재	달콤한아재	정지안	20210859	2021.03.24	기타도소매
5312	(주)716디자인	리틀파라솔	권나근,권정호	20214200	2021.11.05	기타 서비스
5311	한양파스타본점	한양파스타	전강현	20230128	2023.01.27	기타 외국식
5310	(주)아이에스	카페CCD	이설빈	20211908	2021.08.20	커피
5309	탐나는순대돼지국밥(본점)	탐나는순대돼지국밥	김슬옹	20230267	2023.02.17	한식
5308	신수신에스에스푸드	신수신반점	박준호	20210150	2021.01.20	중식
5307	(주)엠피에이치파트너스	초술당	현민재	20221376	2022.12.13	일식
5306	(주)엠피에이치파트너스	대담히	현민재	20221330	2022.12.06	일식
5305	양세마리훠궈앤마라탕	양세마리	위금선	20220099	2022.02.04	중식
5304	열정도곱상(주)	열정도곱창집 곱상	김신애	20240043	2024.01.08	한식
5303	사이코우타코야끼	사이코우타코야끼	한순옥	20230757	2023.05.30	일식
5302	(주)삼청	삼청동멸치국수	김윤영	20171439	2017.12.07	한식
5301	(주)던케이투에스	봉구상회	이석환	20230191	2023.02.07	주점
5300	(주)던케이투에스	동명 카츠	이석환	20180941	2018.09.12	일식
5299	(주)방가삼대	방가삼대 얼큰한뼈해장국	김남순	20180382	2018.04.20	한식
5298	㈜아임일리터	아임일리터	임시훈	20190249	2019.03.28	커피
5297	㈜원에프엔비	목돈72	원용태	20221271	2022.11.25	한식
5296	준삼겹	준삼겹프리미엄돈육	한승수	20230711	2023.05.18	한식
5295	(주)향미푸드	조기종의 향미각	조기종	20221441	2022.12.27	중식
5294	(주)금탑에프앤비	청담동말자싸롱	최성수	20130227	2013.09.23	기타 외식
5293	(주)금탑에프앤비	배달은 건어물맥주	최성수	20214668	2021.11.12	기타 외식
5292	(주)금탑에프앤비	말자네약속다방	최성수	20160509	2016.05.31	기타 외식
5291	(주)웨일시티	은신처	박진혁	20220590	2022.06.27	일식
5290	히노아스카(주)	진심왕돈까스	홍승표	20220666	2022.07.15	분식
5289	(주)유키	유키니언	이윤경	20230334	2023.03.02	이미용
5288	맛있는찜닭맛찜	맛있는찜닭 맛찜	박재석	20200092	2020.01.17	한식
5287	농업회사법인영계소문(주)	영계소문옛날통닭	전기복	20211115	2021.05.03	치킨
5286	(주)예스프랜차이즈	나제바메	김상용	20220045	2022.01.18	기타 외식
5285	이게(주)	이게 곱창 볶음밥	김도형, 김지훈	20211393	2021.06.16	한식
5284	더만족	더만족	김한수	20110300071	2011.11.18	한식
5283	(주)로드에프앤비	황금진족	박기상	20214919	2021.11.15	한식
5282	(주)예스프랜차이즈	아수라불닭발	김상용	20191217	2019.11.20	주점
5281	디앤비푸드	대부대왕유부초밥	이동건	20200676	2020.06.03	한식
5280	(주)예스프랜차이즈	몽코이	김상용	20214202	2021.11.05	기타도소매
5279	(주)사나이에프씨	바른사나이뚝배기	이성훈	20170298	2017.02.23	한식
5278	(주)뚝심푸드	최용석의 뼈큰청진동해장국	최용석	20100600037	2010.06.01	한식
5277	(주)뚝심푸드	뼈큰감자탕	최용석	20161022	2016.10.10	한식
5276	(주)집으로	글고만식당	노건엽	20212470	2021.10.07	기타 외식
5275	(주)새모양에프앤비	얌스	이전무	20100400017	2010.06.04	기타 외식
5274	(유)푸드리퍼블릭글로벌	후쿠오카함바그익스프레스	전유빈	20150895	2015.09.21	일식
5273	푸드리퍼블릭코리아(유)	후쿠오카함바그	전유빈	20140556	2014.07.10	일식
5272	푸드리퍼블릭코리아(유)	미쿡식당	전유빈	20171282	2017.11.08	서양식
5271	푸드리퍼블릭코리아(유)	간코	전유빈	20190939	2019.09.11	일식
5270	일레이트푸드	도로이	장현석	20231073	2023.07.25	일식
5269	(주)아프리카커피가게앤학원	아프리카커피초콜릿	양기요	20171564	2017.12.29	커피
5268	(주)새모양에프앤비	만수미당	이전무	20200809	2020.07.02	한식
5267	닭스떡볶이닭스꼬치	닭스꼬치	이성현	20230363	2023.03.06	치킨
5266	(주)돈숨	마찌김치찌개&고기냉면	김규빈	20230471	2023.03.28	한식
5265	(주)더불어함께하는세상	맥썸	김정중	20214277	2021.11.05	주점
